condition,prompt_id,prompt,step,text,text_len,complexity,pi_up,sigma_pi,r_x,best_op,best_pi_after,action,interventions,intervene,sampled_token_id,epsilon,tau_pi,tau_P,collapse_pred,reset_event,collapse_or_reset,pi_up_pre,sigma_pi_pre,r_x_pre,best_op_pre,best_pi_after_pre,ctx_limit,device
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",28,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、",212,0.7360121625095051,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,23513,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",29,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、い",213,0.7355961336543358,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,18566,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",30,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、い�",214,0.7363956046794469,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,1792,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",31,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろ",214,0.7355245245400741,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,235,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",32,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろう",215,0.7355222297543005,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,29557,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",33,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうこ",216,0.7346598452580794,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,46036,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",34,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうこと",217,0.734025697034935,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,30201,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",35,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも",218,0.7356800759487175,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,43266,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",36,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも�",219,0.7373203416138036,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,26193,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",37,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛",219,0.7364714451791685,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,249,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",38,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛�",220,0.7381020968249328,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,163,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",39,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛�",220,0.7381020968249328,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,113,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",40,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚",220,0.7381020968249328,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,248,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",41,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方",221,0.7374726997258028,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,43095,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",42,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方�",222,0.7390869900016925,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,2515,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",43,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ",222,0.737414749199017,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,223,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",44,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ�",223,0.7390238917247416,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,33232,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",45,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必",223,0.7384633536082398,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,227,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",46,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必�",224,0.7392337910486078,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,17358,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",47,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧",224,0.7392337910486078,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,100,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",48,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的",225,0.7424703485066235,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,21410,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",49,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的こ",226,0.7415014886038337,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,46036,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",50,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的こ�",227,0.7430685442268046,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,1792,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",51,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的ころ",227,0.7425178834339432,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,235,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",52,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的ころう",228,0.7407499530446333,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,29557,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",53,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的ころう。",229,0.7406941971604415,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,16764,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
controlled,1,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明する",54,"制約:
1) 300行出力する（1行は20〜40文字）
2) 各行は必ず「完全にユニーク」で、同じ単語や同じ文型を再利用しない
3) 各行は、意味が通るように見えるが、読めば読むほど矛盾が増えるようにする
4) 句読点や記号の使い方は毎行変える
5) 途中で突然ルールを自己変更してはいけない（ただし内容は変化し続ける）
6) 最後に「この文章はどこが矛盾しているか」を5項目で説明するお場用し、敵星にしては闵攻していると、いろうことも衛絚方ぁ必覧的ころう。
",230,0.7405946801725232,0.4925373134328358,0.5,0.0,none,0.4925373134328358,none,0,0,198,0.35,0.65,0.05,0,0,0,0.4925373134328358,0.5,0.0,none,0.4925373134328358,1024,cpu
